# FILE DATA
ID : MDRW2100047028
category :  온라인 대화 > 2인 대화

# DOCUMENT DATA
title : 온라인 대화
author : 개인 대화 참여자
publisher : 카카오톡
date : 20210518
topic : 기타/일상

# SPEAKER_INFO
id : 1
age : 20대
occupation : 판매/영업 종사자
sex : 여성
birthplace : 부산
principal_residence : 서울
current_residence : 서울
device : 스마트폰
keyboard : 천지인

id : 2
age : 20대
occupation : 무직/취업 준비생
sex : 여성
birthplace : 서울
principal_residence : 서울
current_residence : 서울
device : 스마트폰
keyboard : 천지인

# SETTING
relation  :  학교/학원>동기/동창/동급생
intimacy  :  5
contact_frequency  :  (거의) 매일 연락한다.

P0 	: &name2& ㅎㅇ
P0 	: 그런가
P0 	: 아무튼 비는 돼도
P1 	: 호텔가튼곳 은근
P0 	: 황사는 절.대
P1 	: 방음이 안되더라
P0 	: 안돼
P0 	: 용납못해
P1 	: ㅋㅋㅋㅋㅋㅋ
P1 	: 용서어어어ㅓ모태
P0 	: 바깥 누런거
P0 	: 개극혐
P1 	: 왜 너는 미세먼지라 ,,,, 
P1 	: 왜애
P1 	: 나를 아프게만해 ,,
P0 	: ㅋㅋㅋㅋㅋㅋ
P1 	: 난
P1 	: kfc먹고오겟슴
P0 	: 허얼
P0 	: 너만먹냐아
P1 	: ㅇㅇ
P1 	: 진짜 나만
P1 	: 시켜먹음
P1 	: ㅋㅋㅋㅋㅋㅋㅋ
P0 	: 헉
P0 	: 멋진걸
P1 	: 배달하는사람이
P1 	: 자전거 타고오는데
P1 	: 우장산을..넘어옴
P1 	: 개 힘들것당
P0 	: 헐..진짜 그 언덕을?
P0 	: 대단한데
P1 	: ㅋㅋㅋ
P1 	: 대단
P0 	: 밥 뭐먹음?
P0 	: 나 김밥 먹었어
P0 	: 엄마가 김밥해줘서
P0 	: 김밥먹으니까 소풍가고싶다
P1 	: ㅋㅋㅋㅋ
P1 	: 난지금
P1 	: 산에와씀
P1 	: 운동할라고
P0 	: 헐
P0 	: 무슨산?
P0 	: &address&산?
P1 	: &address&산
P1 	: ㅋㅋㄲ
P0 	: 이열
P0 	: 날 더운데
P0 	: 멋지다
P1 	: 노노
P1 	: 비와서
P1 	: 시원해져쓰
P0 	: 엥
P0 	: 비왔어?
P0 	: 여긴 쨍쨍
P1 	: 노노어제
P1 	: 이따톡할겜
P0 	: 오키
P1 	: 저녁모머것니
P1 	: 나는미역국
P0 	: 나 샌드위치랑 사이다
P0 	: 먹었어
P0 	: 소고기미역국이었니?
P1 	: 오우
P1 	: ㅇㅇㅇ
P1 	: 편의점
P1 	: 음식인감
P0 	: 역시 미역국은 소고기지
P0 	: ㅇㅇ 폐기ㅋㅋㅋ
P0 	: 먹기싫지만
P0 	: 그냥 먹었다
P0 	: 케이준치킨샌드위치
P1 	: 오우
P1 	: 맛잇겟다
P0 	: 그나마
P0 	: 딴거보단 맛있어
P0 	: 딴샌드위치보단ㅋㅋ
P0 	: 사이다는 배맛
P0 	: 인데
P0 	: 마셔봄?
P0 	: 맛있어
P1 	: 노노
P1 	: 갈아만든배
P0 	: 갈배사이다
P1 	: 같은 맛인가
P0 	: ㅇㅇ그거
P1 	: 약간
P1 	: {censored}사이다
P1 	: 같달까
P0 	: ㅋㅋㅋㅋㅋㅋ
P0 	: 펜션은
P0 	: 어찌됨?
P1 	: 펜션은
P1 	: 원래가려던곳의 그냥 1층을
P1 	: 가기로함
P1 	: 원래는
P0 	: 아하
P1 	: 3-4층을 가고싶엇는데
P1 	: 모
P0 	: 1층이면 뷰가
P1 	: 1층이어도
P0 	: 괜찮음?
P1 	: 그냥
P1 	: 바로앞임
P0 	: 머 나가서 봐도 되지
P1 	: 근데 몬가촉박하게
P0 	: 뷰별로여도
P1 	: 정해서
P1 	: 대박조은곳은 아님
P1 	: ㅋㅋ
P0 	: 에이 괜찮을거야
P0 	: 언제 감?
P1 	: 모좋긴할듯
P1 	: 6/12에
P1 	: 그리구
P1 	: 제주도도간다
P1 	: ><
P1 	: 제주도는
P1 	: 8월에 가족이랑간다
P0 	: 헐 좋겠다
P0 	: 제주도 가고싶어ㅠ
P0 	: 6.12면
P0 	: 우리 호텔 가는 주네?
P1 	: ㅇㅇㅇ
P0 	: 아주 즐거운
P0 	: 주가
P0 	: 되겠어
P1 	: >ㅇ<
P1 	: 신난돠
P1 	: 제주도도
P1 	: 개별수영장 잇는데로
P1 	: 해서
P1 	: 아주기대댄다
P0 	: 우와 대박
P0 	: 풀빌라여?
P0 	: 부럽당
P1 	: ㅇㅇㅇ
P1 	: 근데
P1 	: 지금예약할라니까
P1 	: 다꽉차구 업슨데
P1 	: 별로 안유명한곳을 겨우 찾아서 예약해쓰
P0 	: 개별수영장
P0 	: 딸린곳
P0 	: 한번도못가봤어
P0 	: 존잼이겠다
P0 	: 나도 수영하고싶네
P1 	: 나는
P1 	: 개별수영장
P1 	: 3번 ?
P1 	: 가봣는데
P1 	: 다 1박이어서
P1 	: 근데 이번엔 3박인데
P1 	: 그 수영장물을 계속쓰는지 궁금함
P0 	: 계속 쓰지 않을까
P0 	: 매일 갈아주지는
P0 	: 않을거같음
P0 	: 근데 3박
P0 	: 대박이다
P0 	: 완전 여유롭겠네
P0 	: 지역이 어디야?
P1 	: 완전
P1 	: 서쪽
P1 	: 그래서아마
P1 	: 별루 돌아다니지는 안ㅇㅎ을거가틈
P1 	: 그냥 수영이나 하게
P0 	: 서쪽이면 그.....
P0 	: 어디더라
P0 	: 무슨해변쪽인가
P1 	: 협재 해수욕장 ?
P1 	: 아마
P0 	: 식물원있고
P1 	: 그쪽같음
P0 	: 오 맞아
P0 	: 협재
P0 	: 이뻤는데
P0 	: 위치가 좀 애매하긴해
P1 	: ㅇㅇㅇ
P1 	: 모근데
P1 	: 별루안다닐꺼라
P1 	: ㄱㅊ을듯
P0 	: 완전 성수기라
P0 	: 비싸겠다
P1 	: ㅇㅇ
P1 	: 짱비싸
P1 	: 비행기두
P1 	: 비싸구
P1 	: 렌터카두 비싸구
P0 	: 사람들이 휴가를
P0 	: 죄다
P0 	: 제주도로 가니까
P0 	: 더비쌀듯
P1 	: ㅁㅈ
P1 	: 이번엔진자
P1 	: 제주도로갈듯
P0 	: 숙소에만 있는게
P0 	: 낫겠다
P0 	: 어딜가나
P0 	: 사람 바글바글
P0 	: 하니까
P1 	: ㅇㅇㅇ
P0 	: 흑돼지 사서
P0 	: 바베큐해먹어
P1 	: 나지금
P1 	: 벌레잡는
P1 	: 그기계가 도착함
P0 	: 그게머야
P1 	: 위이잉돌아가는데
P1 	: 밤에 불이켜져서 모기를 유인해서
P1 	: 그안으로
P1 	: 빨려들어가서 모기가 ㅈ구어
P1 	: 죽어
P0 	: 우와
P0 	: 효과있는거야?
P1 	: ㅇㅇㅇ
P1 	: 울집에 저런거
P0 	: 신기하다
P1 	: 원래 잇엇느네
P1 	: 거실에 놧엇거든
P0 	: 그거 있으면 모기 0마리되니?
P1 	: 보면
P1 	: 마구 잡혀잇음
P1 	: 막
P0 	: 얼마야?
P1 	: 날파리
P1 	: 10마리
P1 	: 잡혀잇고그럼
P0 	: 신기방기
P0 	: 세상에 별게 다 있구만
P1 	: 원래쓰던건
P1 	: 뭔지기억이 안나구
P1 	: 새로산건
P1 	: 1+1에 93000원인듯 ?
P0 	: 헐 완전
P0 	: 비싸네
P0 	: 그치만 진짜
P0 	: 효과가있다면
P0 	: 비싼게아니겠지
P1 	: ㅁㅈ
P1 	: 모기한테
P1 	: 피빨릴바엔
P1 	: 저걸사는게이득
P1 	: 난그럴때짱남
P1 	: 밤에 핸폰하는데
P1 	: 날파리가 
P0 	: 아 알지
P1 	: 내 폰에 앉거나
P1 	: 귀에 위이잉ㅇ
P0 	: 개빡쳐
P0 	: 위이이잉
P0 	: 극혐
P0 	: 올해 벌레 많은거같지않아?
P0 	: 벌써 모기있더라ㅡㅡ
P1 	: 맞어
P1 	: 몬가
P1 	: 벌레가 많아진거같음
P1 	: 으으
P0 	: 날이 더워서
P0 	: 그런가
P1 	: 벌레짱시러
P0 	: 옛날보다 벌레가 많고 커진거같아
P0 	: 나 존나 큰 바퀴
P0 	: 며칠새
P0 	: 두마리나 봄
P0 	: 진짜 손가락만해 ㅁㅊ
P1 	: 으악
P1 	: ㅁㅊ
P1 	: 난 바퀴 안본진
P1 	: 오래댓긴함
P1 	: 아근데
P1 	: 화장실에서 거미를 2번이나 봄
P0 	: 으으 거미
P0 	: 너무싫어
P0 	: 그치만 바퀴가
P0 	: 더싫어
P1 	: 맞어
P1 	: 근데 거미가
P1 	: 크진않고
P1 	: 개작은
P1 	: 거미임
P0 	: 거미는 으아악하면서
P0 	: 바로죽일수있어
P1 	: ㅇ,ㅇ,
P0 	: 작은놈이면..
P1 	: 으으
P0 	: 근데 바퀴는 못그래
P1 	: 바퀴는
P0 	: 진짜 소름 쫘악
P1 	: 진짜
P1 	: 깜짝놀라면서
P1 	: 빨리 죽여야한다 라는것이
P1 	: 머리속에
P1 	: 가득해짐
P0 	: ㅜㅜ 바퀴 너무 시러
P0 	: 동남아
P0 	: 장난아니라던데
P0 	: 그래서 가기 좀 그래
P0 	: 너 다낭갔을때는
P0 	: 어땠어
P1 	: 나는
P1 	: 호텔에잇엇는데
P1 	: 벌레 1번두 못봄
P1 	: 거기서 1번도 못본듯 ?
P0 	: 오호
P0 	: 다시 가고싶어 거기?
P0 	: 좋았댔지?
P1 	: 근데 거기가 조은게
P1 	: 덥긴 오지게 더운데
P1 	: 우리나라 여름의 2배는 덥구
P0 	: 헐 두배나
P1 	: 근데 호텔이 진짜 싸구
P0 	: 덥다고..?
P1 	: ㅇㅇㅇ
P1 	: 그냥
P1 	: 밖에 1초도 있기 힘듬
P1 	: 낮에 사람들 안돌아다녀 
P1 	: 한명도
P1 	: 아침이랑
P1 	: 밤에만 다님
P0 	: 글쿠만
P1 	: 호텔이 짱싸구
P0 	: 습도도 높나?
P1 	: 물가가 짱 쌈
P1 	: 완전
P1 	: 가자마자 그냥
P1 	: 숨이
P1 	: 턱 막힘
P1 	: 그리구 밖을
P1 	: 다닐수가없음
P0 	: 나는 근데 쇼핑하는거
P1 	: 오죽하믄 내가
P0 	: 별로 안좋아해서
P1 	: 에어컨있는 가게만
P1 	: 검색해서
P0 	: 나랑 잘 안맞겠다
P1 	: 갔어
P1 	: 근데
P1 	: 에어컨잇는가게도
P1 	: 더워ㅓ서
P1 	: 진짜
P0 	: 에어컨이
P1 	: 땀 뻘벌흘리면서
P0 	: 싸구려인가
P1 	: 아예
P1 	: 에어컨이
P1 	: 없는데가 대부분
P1 	: 그런데 딱 한번
P0 	: 나는..다른데 갈래...
P1 	: 개시원햇던곳이 있는데
P1 	: 한국인이 하는 식당이었음ㅋㅋㅋㅋㅋ
P0 	: 다낭은 몬가 안끌려
P0 	: ㅋㅋㅋ 역시 한국인
P1 	: 와 진짜
P0 	: 뭔갈 알아
P1 	: 약간
P1 	: 얼음방st
P1 	: 로
P1 	: 진자 시원햇음
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 근데 거기는
P0 	: ㅋㅋㅋㅋ크게되실분이네
P1 	: 거의 한국물가라
P1 	: 사람이 아예
P1 	: 안왓음
P1 	: 그래서 우리는 아주 조앗슴
P0 	: 헉 그럼
P0 	: 현지에선
P0 	: 완전 고급
P0 	: 식당인거네
P1 	: ㅇㅇㅇ
P0 	: 뭐팔았어?
P1 	: 잠만
P1 	: 사진을 보여ㅜㅈ께
P0 	: ㅇㅇ
P1 	: {share:photo}
P1 	: {share:photo}
P1 	: {share:photo}
P0 	: 스테이크?
P1 	: ㅇㅇㅇ
P0 	: 비쥬얼쩐다
P1 	: 갠차나씀
P0 	: 근데 저게 한국물가수준이면...
P0 	: 4만원
P0 	: 막이래?
P1 	: 흠
P1 	: 글케비싸진않구그냥
P0 	: 지금 버슨데 자리 텅텅 비었거든
P0 	: 근데 굳이
P1 	: 3마넌?
P0 	: 내옆에앉네ㅡㅡ
P1 	: 엥
P0 	: 나 이번역에 내리는데
P0 	: 짱나
P1 	: 누가 ㅡㅡ
P0 	: 걍 내가 뒷문 바로 뒷자리라
P0 	: 앉은듯
P0 	: 버스에 사람 2명인디ㅡㅡ
P1 	: 허얼
P1 	: 굳이
P1 	: 옆에앉냐
P0 	: 암튼 맛나겠다
P0 	: 스테이크
P0 	: 땡기네
P0 	: 너 피렌체
P0 	: 갔었나?
P1 	: {share:photo}
P1 	: {share:photo}
P1 	: {share:photo}
P1 	: 여기는다낭에서 유명한
P1 	: 피자포픽스라는 곳인데
P1 	: 맛잇엇슴
P0 	: 오 위에 올라간거
P0 	: 뭐야
P1 	: 막
P1 	: 가르면
P1 	: 츄욱
P1 	: 늘어지는 그런 치즈
P0 	: 오오
P0 	: 쩐다
P0 	: 배고프네
P1 	: 나두저거보니깐
P1 	: 배고프구
P1 	: 피자먹구싶당
P1 	: 그나저나 
P1 	: 놀러갈때 입을 옷이 업는데어카지
P0 	: 흠
P0 	: 나도없어
P1 	: 우리갑자기
P1 	: 배민치믈리에 햇던거 
P1 	: 생각난다
P1 	: ㅋㅋㅋㅋ
P1 	: 그때 롯데월드도 갓잔아
P0 	: 아미친 아까 그
P0 	: 버스옆자리사람
P1 	: ㅇㅇ
P0 	: 울집
P0 	: 윗층임
P0 	: ㅅㅂㅋㅋㅋ
P1 	: ....
P0 	: 개웃
P1 	: 진짜윗층맞음 ?
P1 	: 따라온거아냐 ?
P0 	: 저사람이먼저탐ㅋㅋ
P0 	: 여자야
P1 	: 아 ~
P1 	: 난또
P1 	: 남자인줄알앗네
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 예전에도
P0 	: 이런적있음ㅋㅋ
P1 	: 헐ㅋㅋ
P0 	: 같이버스타고내려서..
P0 	: 머쓱
P1 	: 머쓱하겟다
P1 	: {share:photo}
P1 	: {share:photo}
P1 	: 이거는 다낭의
P1 	: 어떤음식점 음식이야
P1 	: {share:photo}
P1 	: 이거는 다낭의
P1 	: 길거리
P1 	: 음식이야
P1 	: {share:photo}
P1 	: 저 코코넛은 정말 맛없어
P0 	: ㅋㅋㅋㅋ코코넛은 그냥
P0 	: 비쥬얼빨이라며
P0 	: 아이스크림 맛있겠다
P1 	: 외ㅏㄴ전
P0 	: 철판인가?
P1 	: 똥맛물임
P0 	: 그정도여?
P1 	: {share:photo}
P1 	: 이건
P1 	: 호텔조식인데
P1 	: 완전 쌀국수가 대박이었슴
P1 	: 한국에서 머근거보다 와아아아나전
P1 	: 맛집..
P0 	: 오
P0 	: 난 베이컨이
P0 	: 맛있어보여
P1 	: {share:photo}
P1 	: {share:photo}
P1 	: {share:photo}
P1 	: {share:photo}
P1 	: 이거는
P1 	: 다낭에서 한
P1 	: 베이킹 클래스
P1 	: 인데
P1 	: 몬가우껴씀
P1 	: ㅋㅋㅋㅋ
P1 	: {share:photo}
P1 	: 어떤외국인들과 함ㅋㅋㅋ
P0 	: 오 쿠킹클래스
P0 	: 한거야?
P0 	: 신기하다
P1 	: ㅇㅇㅇ
P1 	: 외국인들과
P1 	: 햇는데
P1 	: 가르쳐주는사람들이 아주
P1 	: 칭찬 머신이었슴
P1 	: 와우 굿굿
P1 	: 베리 나이스
P1 	: 그냥 당근잘랏는데
P1 	: 굿굿 베리굿
P1 	: 이럼
P0 	: ㅋㅋㅋ 재밌었음?
P0 	: 거기서 배운거 기억나..?
P1 	: 전혀
P1 	: 1도 기억안남
P1 	: ㅋㅋㅋㅋㅋ
P1 	: 저거 튀길때 튀김망 가튼
P1 	: 그런걸 봣는데 엄마가 그거 삼
P0 	: ㅋㅋㅋㅋ 뽐뿌오셨나봐
P0 	: 사용잘하심?
P1 	: ㅇㅇ
P1 	: 유일하게
P1 	: 남은건 그거임
P1 	: {share:photo}
P1 	: 이건
P1 	: 룸서비스시킨거네
P1 	: 이거두
P1 	: 얼마안해씀
P1 	: 한국에서 룸서비스하면
P1 	: 비싼데
P1 	: 아주아주 개이득이었음
P0 	: 얼마정도
P0 	: 였는데?
P0 	: 한국은 룸서비스
P0 	: 개비싸자나
P1 	: ㅁㅈㅁㅈ
P1 	: 한
P1 	: 1개에 만원정두 ??
P0 	: 오 싸네  진짜
P0 	: 나 룸서비스 한번도 안시켜봄ㅋㅋㅋ
P0 	: 마넌이면
P0 	: 시켜보고싶다
P0 	: 나중에 동남아 가게되면 시켜야지
P0 	: 뭐함?
P0 	: 메이플하니
P1 	: ㅇㅇ
P1 	: 메이플하는거
P1 	: 어케아랏뉘
P0 	: 왜냐면
P0 	: 매일
P0 	: 하니까!
P0 	: 오늘 날씨 대박 좋아
P1 	: 오호
P1 	: 그래?
P0 	: ㅇㅇ 근데 더워ㅋㅋㅋ
P0 	: 햇빛이 완전
P0 	: 강렬함
P1 	: 더운건싫다ㅜ
P0 	: 그래도
P0 	: 미세먼지 쩌는거보단
P0 	: 그냥 더운게
P0 	: 백배나은거같음
P1 	: ㅁㅈ
P1 	: 그건그래
P1 	: 얼룬호텔가고싶다
P0 	: 우리 호텔 갔을때도
P0 	: 이날씨였으면
P0 	: 좋겠당
P0 	: 근데 가는데 의외로 시간이
P1 	: ㅁㅈ
P0 	: 꽤 걸리더라
P1 	: 얼마나?
P0 	: 한시간은 잡아야겠던데
P0 	: 열두시반쯤엔 만나야될거가틈
P1 	: 1시간이면
P1 	: 갠차는데?
P0 	: 체크인시간보다 좀 일찍 가는게
P0 	: 나으니까
P1 	: 그때너가
P1 	: 여기루올거야?
P0 	: ㅇㅇ 그래야지
P0 	: 어디쪽으로 가지?
P0 	: 저번에 그 가게앞?은
P1 	: &name3&이는
P0 	: 막 뭐라하지않았나
P1 	: 자기집으로
P1 	: 오는건가
P0 	: 차세우지말라구
P1 	: ㅇㅇ
P0 	: 걔두 머 너네집으로
P1 	: 그냥
P0 	: 오라해
P1 	: 아파트쪽으로
P0 	: 주차장
P0 	: 갈까?
P1 	: 아예들어와
P1 	: 그그
P1 	: 정문으로걍
P1 	: 쭉오면
P0 	: 정문
P0 	: 오키도키
P1 	: 무슨
P1 	: 가족동상이잇거든
P1 	: 그런데서서잇으면
P1 	: 내가갈겜
P1 	: 글구&name3&는
P0 	: 그럼 열두시반에
P1 	: 그냥집앞에잇어도될듯 ?
P0 	: 그랭
P0 	: 빨리 가고싶다아
P0 	: 원래대로면
P0 	: 담주월욜인데ㅋㅋ
P1 	: 맞어
P1 	: ㅋㅋ
P1 	: 거의
P1 	: 바다옆인데??
P0 	: 오 그래?
P0 	: 바다도 있구나
P0 	: 근데 거기 바다는
P0 	: 볼거없을듯
P1 	: ㅇㅇ완전그냥
P1 	: 바다가
P1 	: 옆에잇어
P0 	: 몰랐어
P0 	: 신기하당
P1 	: 오 근처에
P1 	: 코스트코도잇네
P0 	: 오오
P0 	: 카슷코
P0 	: 좋지
P0 	: 나 가본적없어...
P1 	: 헉
P0 	: ㅋㅋㅋ 울집 바로 옆이 코스트코인데
P1 	: 나두근데
P1 	: 한번가봣어 두번인가
P0 	: 한번도안들어가봄ㅋㅋㅋ
P1 	: 헉
P1 	: 거기
P1 	: 불고기베이크 맛잇잖아
P0 	: 난 거기꺼말고
P0 	: 빅마켓이라고
P0 	: 롯데에서 만든
P0 	: 코스트코짝퉁
P0 	: 있거든?
P0 	: 거기가 ㄹㅇ 집 바로앞이라 거기 감...
P0 	: 거기 베이크도 뭐 맛있더라고...
P1 	: 아하
P1 	: 모비슷하면
P1 	: 마싯겟다
P0 	: 원조 안먹어봐서 비교는 못해
P0 	: 코스트코꺼는
P0 	: 피자만 먹어봤어
P0 	: 오 지금 지도 봤는데
P0 	: ㄹㅇ 가깝네
P1 	: 맞어
P1 	: 근데 그날은
P1 	: 안가도될거같구 오
P1 	: 생각해보니
P1 	: 코스트코에서 피자사오기 ?
P1 	: 그런거어때 ㅋㅋ
P0 	: 그 저녁뷔페먹고도 배고프면
P0 	: 그럴까
P0 	: 그시간까지
P0 	: 열려있을라나?
P1 	: 흠
P1 	: 한번 차아보자
P0 	: 머 근데 거기피자는
P0 	: 맛보다는
P0 	: 싸고 커서
P0 	: 유명한거아녀?
P1 	: 10시까지 여네
P0 	: 그날은 양 많은건 굳이 필요없을거가틈
P1 	: ㅁㅈ
P1 	: 근데
P0 	: 그냥 맛있는거
P1 	: 거기음식들 나름
P1 	: 맛잇어
P1 	: 그러고보니
P1 	: 우리
P1 	: 이케아 갓을때
P1 	: 음식맛잇엇지
P0 	: 중국?
P1 	: ㅇㅇㅇ
P0 	: 미트볼...
P0 	: 치킨..
P0 	: 맛있었지
P0 	: 광명 이케아도
P0 	: 괜찮더라
P0 	: 두번갔는데 가면 꼭 치킨닭다리 머금ㅋㅋ
P1 	: 그때
P1 	: 미트볼이 기억난다 ㅋㅋ
P0 	: 미트볼 진짜
P0 	: 맛있었어ㅋㅋ
P0 	: 그거 사와서
P0 	: 담날아침에
P0 	: 머것자나
P1 	: 마저
P1 	: 근데 
P1 	: 이케아에 가면 그걸 블루베리소스 ?
P1 	: 그거에 주는게 이상해
P0 	: 라즈베리였던거
P0 	: 같은데
P0 	: 아무튼
P0 	: 이상했어ㅋㅋㅋ
P0 	: 감자무스는 어울렸음
P1 	: ㅁㅈㅁㅈ
P1 	: 그리구
P1 	: 거기서
P1 	: 아이스크림도먹엇엇나
P0 	: ㅇㅇ 소프트콘
P0 	: 되게 쌌던거같음
P1 	: ㅁㅈ
P1 	: 울동네에도잇으면좋겟다
P1 	: 너네이사가는동네에잇니
P0 	: 없서...
P0 	: 지금 집보다
P0 	: 더 멀어지는듯
P0 	: 그래도 지금은 광명 이케아 갈만은한데...
P0 	: 이사가면 멀어
P1 	: ㅇㅎ
P1 	: 더멀어지는군
P0 	: 호텔조식
P0 	: 삼겹살
P0 	: 진짜나오겠지..?
P1 	: ㅋㅋㅋ
P0 	: 메뉴 바뀌지는
P1 	: 나오겟지
P0 	: 않겠지?
P0 	: 삼겹살에
P0 	: 집착하는 편임
P0 	: 삼겹살 보고 간다
P1 	: 잇겟지모
P0 	: 상추는 없나
P1 	: 흠
P1 	: 샐러드는
P1 	: 잇는거같은데
P0 	: 샐러드 시러
P0 	: 진짜 너랑
P0 	: 베네치아에서
P0 	: 못만난거
P0 	: 넘 아쉬움
P1 	: 마저
P1 	: 그때나는
P1 	: 호텔이멀엇던거같음
P0 	: ㅇㅇ 본섬아니고
P0 	: 메스트레여서
P0 	: 기차타고 나가야됐었쓰
P0 	: 그래도 낮에 시간되면 만나고싶었는데
P0 	: 타이밍이 안맞았어
P1 	: ㅁㅈㅁㅈ
P1 	: 거기서 은근
P1 	: 자유시간 잇엇은데
P1 	: 근데 모 어차피
P1 	: 너무빡박한 일정이라
P1 	: 아주조금밖에
P0 	: 나 진심
P0 	: 혼자서
P1 	: 못만났을듯 ?
P0 	: 머릿속으로
P0 	: 망상햇다곸ㅋㅋ
P1 	: ㅋㅋㅋㅋ
P1 	: 아근데
P1 	: 몬가
P0 	: 내가 머물던
P1 	: 거기서 만나면
P0 	: 비앤비에
P1 	: 재밋엇겟닼ㅋㅋ
P0 	: 가족초대해서
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 너랑 나랑 동생이랑
P0 	: 외출하고
P0 	: 엄마들끼리는
P1 	: 그런
P0 	: 숙소에 있으시면
P1 	: 망상을 하다니 ㅋㅋㅋ
P0 	: 울엄마가너무
P0 	: 소심해서
P0 	: 쫌 분위기가
P0 	: 서먹하려나
P0 	: 이런생각을 하구..
	  
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 몬
P1 	: 거기까지
P1 	: 망상햇슴 ?
P0 	: 우리는
P0 	: 요리가능하니까
P0 	: 한식으로
P0 	: 밥차려주는것도
P0 	: 생각했다고...
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 나존나과대망상쩌럿다고
P1 	: 생각해보니 우리는
P1 	: 배타구 들어가서
P1 	: 다시
P1 	: 나왓어
P1 	: 그래서
P1 	: 못만낫거가틈
P1 	: 이제 거기 언제 가냐 ㅠ
P0 	: ㅜㅜㅜㅜ그니까
P0 	: 그때 되게
P0 	: 신기했던게
P0 	: 너는 그
P0 	: 런던에서 시작해서 가고
P0 	: 나는 독일에서 시작해서 가고
P0 	: 완전 정 반대에서 쭉쭉 이동하다가
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 중간에 딱 날짜가 겹쳤음
P1 	: 어떻게 딱
P1 	: 그럴수가잇냠
P0 	: 난 그게 운명인줄알았어
P0 	: 그래서 만나려고
P0 	: 했쥐
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 운명ㅋㅋㅋ
P0 	: ㅋㅋ나중에
P0 	: 같이 유럽여행
P0 	: 가면
P0 	: 존잼일거같아
P1 	: 마저
P1 	: 그런데
P1 	: 한
P1 	: 10년뒤에나갈듯
P0 	: 십년뒤면
P0 	: 마흔살...
P1 	: ㅎ허허허
P1 	: 진작
P1 	: 가두길 잘해써
P0 	: 맞아
P0 	: 어릴때 갔다온거
P0 	: 진심 신의한수
P0 	: 근데 또 가고싶다는게
P0 	: 함정
P1 	: 그건그래
P1 	: ㅋㅋㅋㅋㅋ
P0 	: 넌 유럽에서
P0 	: 어디가제일
P0 	: 좋았어
P1 	: 나는
P1 	: 흠
P1 	: 나는
P1 	: 소원이
P1 	: 독일 노이슈반슈타인성에
P1 	: 가보는거여서
P1 	: 그게 젤조앗슴
P0 	: 아하
P1 	: 글구 거기서
P0 	: 나도 한번
P1 	: 막
P0 	: 보고는싶다
P1 	: 마차같은거 탓는데
P1 	: 디게 
P1 	: 판타지소설같앳음
P1 	: ㅋㅋㅋㅋㅋㅋㅋ
P0 	: 안에도 들어갔댔나?
P1 	: ㄴㄴㄴ
P1 	: 완전속에는
P1 	: 아니구
P0 	: ㅋㅋㅋ 판소빙의
P1 	: 글구 거기는
P1 	: 멀리서보는게
P1 	: 이쁘드라
P0 	: 그치
P0 	: 솔직히 안엔
P0 	: 별거없지
P1 	: ㅇㅇ
P1 	: 오히려
P1 	: 안이 구림
P1 	: ㅋㅋㅋㅋ
P0 	: ㅋㅋㅋ그다음은
P0 	: 어디가조앗어
P1 	: 스위스 짱
P1 	: 진짜
P1 	: 그중에
P0 	: 올
P1 	: 다시가면 스위스가
P0 	: 내최애도
P0 	: 스위스
P1 	: 젤 가고파
P1 	: 그냥 스위스에서
P0 	: 진짜존ㄴㅏ
P1 	: 계에에에속
P1 	: 있구싶어
P0 	: 이쁘지않냐
P0 	: 진심 조오오온예
P0 	: 나도
P1 	: 나는
P0 	: 거기서 일주일 있고픔
P1 	: 융프라우 위에는
P1 	: 솔직히
P1 	: 관심업구
P0 	: ㅋㅋ난 그래서
P1 	: 머리아프구
P0 	: 융프라우 안올라감
P1 	: 그랫는데
P1 	: 막
P1 	: 인솔자가 자꾸
P0 	: 어차피 눈밖에없을텐데
P1 	: 빨리 오라구 해서
P0 	: 비싸기만하구
P1 	: 거기 가는길이되게 이뻣는데
P1 	: 빨리 간게 짜증남
P1 	: ㄱ-
P0 	: ㅁㅈ 기차타고 올라가는길
P1 	: 근데 거기
P0 	: 이쁘지않냐
P1 	: 너무 어지러워서
P1 	: 진짜 구경 조금밖에 안햇어
P0 	: 나 그 올라가는 길에
P0 	: 묵었는데
P1 	: 너무 머리가 ㅏ아팟어
P0 	: 존나 예뻤어
P1 	: 아
P1 	: ㅁㅈ
P1 	: 기차타고 
P1 	: 갈때 진짜
P1 	: 대박..
P1 	: 막 
P1 	: 폭포떨어지구
P1 	: 풍경 장난 아님
P0 	: 폭포면은
P0 	: 거기네
