# FILE DATA
ID : MDRW2100001527
category :  온라인 대화 > 2인 대화

# DOCUMENT DATA
title : 온라인 대화
author : 개인 대화 참여자
publisher : 카카오톡
date : 20191220
topic : 기타/일상

# SPEAKER_INFO
id : 1
age : 20대
occupation : 학생
sex : 여성
birthplace : 서울
principal_residence : 인천
current_residence : 충북
device : 스마트폰
keyboard : 2벌식(쿼티)

id : 2
age : 20대
occupation : 학생
sex : 여성
birthplace : 경기
principal_residence : 경기
current_residence : 충북
device : 스마트폰
keyboard : 천지인

# SETTING
relation  :  학교/학원>동기/동창/동급생
intimacy  :  4
contact_frequency  :  주 1~2회

P0 	: &name2&!! 선비랑 점심 먹는 중?!
P0 	: 악뮤 네 시 출근 됐네
P0 	: 한 시간 꿀빨았는데 ㅡㅡ
P0 	: 쩝
P1 	: ㅋㅋㅋㅋㅋㅋㅋ
P1 	: 그니까ㅋㅋㅋ바뀌었드라
P0 	: 진짜... 쩝.
P1 	: &name1&..이제 얼마안남았어ㅋㅋ
	  퐈이팅ㅋㅋㅋ
P0 	: {emoji}
P0 	: &name2&아
P0 	: {share:photo}
P0 	: 이 머리끈 네 거 아니지??
P0 	: 혹시나 해서 물어본당ㅋㅋㅋㅋㅋㅋ
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 아녀ㅋㅋㅋㅋㅋ
P1 	: 친절한 &name1&ㅋㅋㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋ다행쓰
P1 	: 이모님이랑 기사님
P1 	: 조기퇴근하심ㅋㅋㅋㅋ
P1 	: 7시에 가셨댜...
P1 	: 나듀..가고싶은디 넘 눈치보이구ㅋㅋㅋ
P0 	: 헐
P0 	: 그래두 돼??
P0 	: 진짜 안 팔리나 보다 ㅋㅋㅋㅋㅋㅋ
P1 	: 그니깤ㅋㅋㅋㅋ
P1 	: 아맞댜
P1 	: 그래서 &name8&는!!
P0 	: &name8& 아까 물어보ㅓㅅ는데
P0 	: 내일 점심에 &name11& 만나기로 했대ㅠㅠㅠ!!!
P0 	: 이&name11&자식...
P1 	: 하
P1 	: 이자식이
P1 	: ㅡㅡ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 암튼 그래서 담에 꼭 같이 먹자고 했엉...
P1 	: 잘했어!!
P1 	: {emoji}
P0 	: 순댓국~ 순ㄷ국~
P1 	: ㅋㅋㅋㅋㄲㅋㅋㅋㅋ죠아!
P1 	: 낼 1시 백미순대앞에서 봐유~~{emoji:😊}
P0 	: 네!!
P0 	: {share:url}
P0 	: 제21대 국회의원선거, 투표절차와 필요한 준비물은?
P0 	: {share:photo}
P0 	: 짜잔 {emoji:•}̀ㅅ{emoji:•}́
P1 	: 이쁘댜ㅋㅋㅋㅋ
P1 	: {emoji}
P1 	: &name1&...다시 연락드렸니...
P0 	: 사장님 저 12일 알바 빼달라고 말씀 드렸었는데
P0 	: 개빡쳐서 타이핑 중{emoji:❤}️
P1 	: 미친ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: &name3&..까먹었다에 한표..
P1 	: 아니 뭔데 미친...
P0 	: 사장님 저 12일 알바 빼달라고 말씀 드렸었는데 잊으신 것 같아요...! 외국에 있다가 오랜만에 한국 들어온 친구라서 서울에서 좀 크게 파티하는데 제 시간에 맞출 수 있는 게 아니라서요 ㅠㅠ 번거로우시겠지만 시간표 조정 부탁드립니다..!
P0 	: 어때..
P1 	: 보내!!!
P0 	: 오키!!
P1 	: 파이팅!!
P0 	: 쩝
P0 	: 어차피 몇 번 안 볼 &name3&니까
P0 	: 좀 철판 깔아도 돼
P1 	: ㅋㅋㅋㅋㅋㅋ
P1 	: 솔직히
P1 	: 인정
P0 	: (읽었지만 답이 없는 &name3&)
P1 	: 와...
P1 	: 인성ㅋㅋㅋㅋㅋㅋ
P1 	: &name1&!!
P1 	: 낼 1시까지 만나쟈!!
P1 	: 사전투표!!안 잊었지?
P0 	: 네엥
P0 	: 부대찌개{emoji:💛}{emoji:💛}{emoji:💛}{emoji:💛}
P1 	: 죠아욤ㅋㅋㅋㅋ
P1 	: 아... &name8&는 낼 못간대ㅠㅠ
P1 	: 아파가지고...
P0 	: 헉
P0 	: 알써ㅜㅜ
P0 	: &name2&아!! 십분만!!
P1 	: 알겠어ㅋㅋ
P1 	: 1시 10분에 만나!
P0 	: 넵!!
P0 	: {share:photo}
P0 	: 어 진짜 프사했네
P0 	: 개웃겨 어
P1 	: ㅋㅋㅋㅋㅋㅋ
P1 	: 당연하징
P1 	: &name1&ㅋㅋㅋㅋ
P1 	: 프사뭔데ㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 공개처형
P0 	: &name2&아 오늘 별 말씀 없으셨쥐...
P1 	: 웅ㅠㅠㅠㅠ
P0 	: 하...
P0 	: 도망치고 싶다...{emoji:💔}
P1 	: 정면승부댜..이제ㅋㅋㅋㅋ
P1 	: 파이팅...이겨서와!!!
P0 	: {emoji}
P0 	: &name3& 암말도 없어서
P0 	: 나도 암말도 안 핬고
P0 	: 내일 걍 안 낭ㅎㄹ거이까
P0 	: 너두 모른 척해 &name2&아 ㅋㅋㅋㅋㅋ
P0 	: 이모님이 너무 대놓고 쳐다봐서
P0 	: 민망하다 어휴
P1 	: 아...
P1 	: 이모님이 쳐다보셨어?ㅠㅠ
P1 	: 몰랐네ㅠㅠ
P0 	: 괜찮아
P0 	: 이모님은 늘... 쳐다보셔 {emoji:•}̀ㅅ{emoji:•}́
P1 	: &name1&...
P1 	: 이모님이...
P1 	: 너 낼 안나오는거 아니냐고ㅋㅋㅋ
P1 	: 물어보시는데..
P1 	: 미치겠네ㅋㅋㅋㅋ
P1 	: 그래서 그냥 빼주신거 아니냐고 일단 모르는척핬어..
P0 	: 잘했어
P0 	: 계속 모르는 첫 해 ㅋㅋㅋㅋ
P0 	: 괜히 너까지 불편해지게
P0 	: 직접 안 물어보고
P0 	: 너한테 찔러보는 거
P0 	: 증말 우습구 유치해
P0 	: &name2&아
P0 	: 또 물어보면 그냥
P0 	: 아까 &name1&한테 안 물어봤어요?
P0 	: 일케 마해
P0 	: {emoji}
P1 	: ㅋㅋㅋㅋㅋㅋㅋ
P1 	: 알겠엉
P1 	: &name1&! 7500+2000+3000
	  부대찌개 와플 스무디값!
P1 	: 합쳐서 12500원 보냈엉!
P0 	: 감사합니다!!
P1 	: &name1&..
P1 	: 너 알바..어떻게 된거야?
P0 	: 짤렸어 ㅎ.ㅎ
P0 	: {emoji}
P1 	: 연락 따로 받았어?
P0 	: 헉 지금 봤다
P0 	: 아니!! 따로 연락은 안 왓엉
P1 	: 와
P1 	: 인성...미친ㅋㅋㅋㅋㅋ
P1 	: 아니 개오바ㅠㅠ
P0 	: 그치만 &name2&아... 나는 넘 신나는 걸...
P1 	: 와우ㅋㅋㅋㅋㅋ
P1 	: &name1&..화나면 언제든 말해
P1 	: 같이 욕해줄게!!!
P0 	: 웅!! 근데 너 금요일에 출근하면
P0 	: 분명 내 얘기 할텐데
P0 	: 그 전에는 나 화날 일 없어!!
P0 	: 이모님이 내 얘기 하면
P0 	: 나 본가 갔다고 전해줘!!
P0 	: 푸하하하라랄
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 알겠어
P1 	: 나오늘 출근했었는데..
P1 	: 어제 시간표나오기전에 나와줄수있냐해서..
P1 	: 사장님은 아무말씀 없으시더라구..
P0 	: 핫챠
P0 	: 오늘 이모님이 안 나오셨구나 ㅋㅋㅋㅋㅋㅋ
P1 	: 웅ㅋㅋㅋㅋㅋㅋㅋ
P0 	: &name2&앗!!
P0 	: &name2&으아앗
P0 	: {share:photo}
P0 	: 와~ 이거 봐
P0 	: 청주에 참 좋은 게 있다!!
P0 	: 주말에 나와 함께 가지 않을래?? {emoji:•}̀ㅅ{emoji:•}́
P1 	: 헐대박!
P1 	: 뭐야?
P1 	: &name12&쿠키?
P1 	: ㅋㄱㅋㅋㅋㅋ
P1 	: 내가 아는 &name12&이야?
P0 	: 웅!!
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: {emoji}
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㄱㄲ
P1 	: 근데 나.. 토욜이면 갈수는 있을것 같은데
P1 	: 그그 나 알바 3시부터라..
P1 	: 괜찮겠으?
P0 	: 헉 세 시부터야??
P0 	: 빠르넹...´ㅅ`
P1 	: 웅ㅜㅜ
P0 	: 담에 꼭{emoji:•}{emoji:•}{emoji:•}{emoji:•}{emoji:•},,
P1 	: 아쉽댜ㅠㅠㅠ
P1 	: 담에 꼭 가쟈ㅠㅠㅠㅠㅠ
P0 	: {emoji}
P1 	: &name1&아아
P1 	: 그그
P0 	: 으៖
P1 	: 봉용불고기 5.14일어때
P1 	: ㅋㅋㄱㄲㅋㅋㅋ
P0 	: &name2&아
P1 	: 교육심리끝나고!
P1 	: 웅?
P0 	: 넘 좋아
P0 	: {emoji}
P0 	: {emoji}
P1 	: ㅋㅋㄱㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 내가 마지막 월급 들어오면
P0 	: 치즈 추가 쏠게
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: &name1&
P0 	: 와! 정말 조그맣다!
P0 	: ㅋㅋㅋㅋㅋ응!!
P1 	: 너 나진짜 찐사랑이구냐..
P1 	: 감덩
P1 	: ㅋㅋㅋㅋㅋㅋㅋ
P0 	: 당연하지...
P0 	: 콜라도 쏠 수 있어
P1 	: 소박한데 위대해ㅋㅋㅋㅋㄱㅋㅋ
P1 	: 5.14일 2시!
P0 	: 말만 해 진짜
P1 	: 어땜
P0 	: ៖!!
P1 	: 그조그마한 응이 너무ㅋㅋㅋ
P1 	: 감질난댜ㅋㅋㅋㅋㅋ
P1 	: 5.14일 2시 봉용불고기{emoji:♥}
P1 	: {system:notice}
P1 	: 공지바꿨어ㅋㅋㅋㅋㅋㅋㅋ
P0 	: 일정 공유 : 봉용불고기
P0 	: 너무 행복해
P1 	: 뭐야ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 교육심리만 퐈이팅하쟈..
P0 	: 오늘 말고 낼부터 시작할래......
P1 	: 나듀ㅋㅋㅋㅋㅋㅋㅋ
P1 	: &name1&! 낼입니댜!!{emoji:😍}
P1 	: 봉용불고기에서 개인면담이에용ㅋㅋㅋㅋ
P1 	: 안잊었지?ㅋㅋㅋ
P0 	: 당연하죠!!{emoji:😎}{emoji:😎}
P0 	: 제 몸의 모든 세포를
P0 	: 봉용불고기에 맞춰두었습니다
P0 	: {emoji}
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ좋아!!
P1 	: 낼 신전쪽으로갈겡!!
P0 	: 넘 좋아요!
P1 	: 네넴!{emoji:😊}
P1 	: &name1&!! 2시10분까지 봐도될까?
	  빨래널시간을 계산을안했네ㅠ
P0 	: ៖ 알앗어!!
P0 	: {share:photo}
P0 	: 짠
P1 	: 고마웡ㅋㅋㅋ
P1 	: 오늘재밌었으!!
P1 	: {emoji}
P0 	: 해장국... 23일에
	  &name8&한테두 물어보고 날짜 잡을까??
P1 	: 웅!!
P0 	: {emoji}
P1 	: &name1&...
P1 	: 기어코..
P1 	: &name9&한테!
P1 	: 해명중이댜ㅋㅋㅋ
P0 	: {emoji}
P1 	: &name1&...
P1 	: 너 딩초아냐...
P1 	: 아싸아냐
P1 	: 딩고인싸라고!!!
P0 	: ៖!!!
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 랜선술파티 적술하고!!!
P0 	: 넵!!
P0 	: 감삼다 !!><
P1 	: ㅋㅋㅋㅋㅋㅋ넹!!
P1 	: &name1&~
P1 	: 어제사진 보내주세욤
P1 	: {emoji}
P1 	: {emoji}
P0 	: {share:photo}
P0 	: {emoji}
P1 	: 땡큐!
P1 	: 헐
P1 	: &name1& 갑자기
P1 	: 니가 오렌지가져가라는거 생각났어ㅋㅋㅋㅋ
P1 	: 아니댜 일단 그게 문제가 아니리ㅡ
P1 	: 너 옷갖고싶은거 링크보내쥬!!{emoji:😎}
P0 	: 아~ 날 안다고
P1 	: 어어?
P1 	: 뭘알어?
P1 	: 링크주고 떠낰ㅋㅋㅋㅋㅋㅋ
P0 	: 으아아아아아아아날안다고
P1 	: 아 그게 사이트이름이야?
P0 	: (노래부르는거야)
P1 	: 어려워..
P1 	: 소통이 안되고있어ㅋㅋ
P0 	: 흠 ㅜㅜㅜ
P0 	: 근데 갖고싶은 게 없어ㅠㅡㅠ
P1 	: 앜ㅋㅋㅋㅋㅋㅋ
P1 	: 노란색 티어디갔오
P1 	: &name6&는 파란색이었는데ㅋㅋㅋ
P0 	: 그거
P0 	: 욕심이 사라졌어
P1 	: 앜ㅋㅋㅋㅋㅋㅋ
P0 	: {emoji}
P1 	: 그럼 다른거 고르고 알려줘도 돼ㅋㅋㅋ
P1 	: &name1&..욕심내라고!!
P0 	: 넵!! 감삼다!!
P1 	: {emoji}
P0 	: ュ...ユ...그
P0 	: 있잖아
P0 	: 수필 이거
P1 	: 웅웅!!!
P0 	: &name13& 교수님 따라하면
P0 	: 티날까? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 맞다 글고
P0 	: 낼 마라탕 먹고 헤어질 때
P0 	: 오렌지 줄게!!
P0 	: 몇개냐면
P0 	: {emoji}
P1 	: 난 볶음밥줄까?ㅋㅋㄱㅋㅋㅋㅋ
P0 	: 두 개야
P1 	: 헐 딱죠아!!!
P0 	: !잠만
P0 	: 오키!!
P0 	: 들어갈 것 같아
P1 	: 오오ㅋㅋㅋㅋㅋ
P1 	: 안되면 담에 줘도 괜찮아ㅋㅋ
P1 	: 볶음밥 아직 자리있어ㅋㅋ
P0 	: 아냐 가져갈게!!
P0 	: 넘 오래 맡겻어 ㅋㅋㅋㅋ
P1 	: 그래용 물물교환하는거야!!!{emoji:😎}
P0 	: [무도수] 투디터 동글이 정원형 남자 여자 시력보호 블루라이트차단안경
P1 	: &name1&아&name1&아!!
P1 	: 나 퇴근하고 10시쯤에 볶음밥 줘도될까!!
P1 	: &name1& 알겠지!?
P1 	: 집착집착
P0 	: {emoji}
P0 	: ៖
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 죠아 이따방
P0 	: 넵!
P1 	: {emoji}
P0 	: &name2&아 오늘 알바 몇시부터야??
P0 	: 순댓국...먹을래?
P1 	: 헐 대박
P1 	: 나 5시부터!!
P1 	: 앗 너무칼답이었다
P1 	: ㅋㅋㅋㅋㅋ
P0 	: {emoji}
P0 	: 그 그럼 먹을 수 있는거야?!
P1 	: 2시어땡!
P1 	: 웅웅ㅋㅋㅋ
P0 	: 넘 조아
P0 	: {emoji}
P1 	: 그랭! 낼 백미순대앞에서 보쟈!!{emoji:😎}
P1 	: {emoji}
P0 	: ៖!! 잘자{emoji:💛}{emoji:💛}
P1 	: 웅웅!!ㅋㅋㅋㅋ
P0 	: {share:photo}
P0 	: 가장 감명깊었던 부분입니다.
P1 	: ㅋㅋㅋㅋㄱㅋㅋㅋㅋㅋㅋㅋ
P1 	: 언젠가 노래방에서 뵙죠
P0 	: 감사합니다{emoji:‪}ˆ̑{emoji:‵}̮ˆ̑
P1 	: &name1&!!!
P1 	: 오늘 야학 동의서
P1 	: 제가 대리 싸인했으요!
P0 	: 넵! 감삼다!
P1 	: 생일 재밌게 즐겨용{emoji:♥}
P0 	: {emoji}
P0 	: &name2&아!!
P0 	: 혹시 청주야?!
P1 	: 웅!
P0 	: {emoji}
P1 	: 엉?ㅋㅋ
P0 	: 저저저기ㅠ.ㅠ
P1 	: 말해!
P0 	: 나 머 하나만 부탁해도 될까?...ㅠㅠ
P1 	: 일단 말해방!
P0 	: 아니 내가 저번 주에 택배를 시켰는데...!! 일주일이나 걸릴 줄 몰랐어... 근데 그게 냉장 보관해야 하는 거라ㅠㅠㅠ
P0 	: 방금 문자 받고 알았어 ;ㅅ;
P1 	: 아...ㅠㅠㅠ
P1 	: 뭔데?
P0 	: 베이컨이랑 그런 거{emoji:‪}!!
P0 	: 먹는 거 {emoji:‪}( ･ᴗ･̥̥̥ )
P1 	: 많은거야?ㅠㅠ
P1 	: 나 냉장고 자리가 별로없어서ㅠㅠㅠ
P1 	: 냉동고는 가능한데..
P0 	: 아니 네 개야!!
P0 	: 두 개는 냉동실에 넣어도 돼!!
P1 	: 지금도착한겨?
P0 	: {share:photo}
P0 	: 웅응 ㅜㅜ
P0 	: 이건데
P0 	: 위에 통삼겹 어쩌고 저거 너 먹어도 돼!!
P0 	: 글고 볶음밥이랑 함박스테이크는 냉동실에 넣어도 돼!!
P1 	: 아니ㅋㅋㅋ괜찮어ㅋㅋㅋㅋ
P0 	: 진짜 미안해 &name2&아ㅠㅠㅠㅠ
P1 	: 에구 아녀
P1 	: 집 비번이랑 &address&였나?
P1 	: 그것만 알려줘
P1 	: !
P0 	: {system:gift}
P0 	: 공동현관 &num& 이고 &address&야!!
P0 	: 미안해 진짜 고마워 ㅠ.ㅠ
P1 	: 앜ㅋㅋㅋㅋ
P1 	: &name1&..뭐 그른걸 보내ㅠㅠㅜㅜ
P1 	: 에효 참!
P0 	: {emoji}
P1 	: 오면 같이 밥이나먹쟈!!
P1 	: {emoji}
P0 	: 응!! ㅜㅜ
P1 	: 고마워ㅠㅠ 잘먹을게!일단!
P0 	: 아냐 내가 더 고마워!!
P0 	: 글고 메뉴 너 먹고 싶은 걸로 바꿔먹어도 돼 &name2&아!!
P0 	: 좋은 하루... 보내... {emoji:❤}️
P1 	: &name1& 너듀!!{emoji:😍}
P1 	: &name1&! 베이컨은 없던데?
P1 	: {share:photo}
P1 	: 이거 맞징?
P0 	: 음 그거 맞아!!
P1 	: 웅!
P0 	: {emoji}
P0 	: &name2&아 나 청주 왓어!! 너 시간될 때 언제든 말해줘 내가 바로 갈게{emoji:🤩}{emoji:🤩}
P1 	: &name1&!!
P1 	: 2시쯤 시간되니!!!
P0 	: 응!!
P0 	: 너네 집 앞으로 갈게!!
P1 	: 알겠엉!!
P1 	: &name1&
P1 	: ㄱㅋㅋㅋㅋㅋ
P1 	: 오늘가지?!!!
P1 	: 55분까지 신한에서 만나지 않으련?
	  &name6&랑 나랑 같이가쟈!!
P0 	: 좌용!!
P1 	: 좋아요!!!
P0 	: &name2&아 나 마스크를 안 쓰고 와서 다시 집 왔어 ㅠㅡㅠ
P0 	: 먼저 내려가고 잇어!! 정문에서 만나자
P1 	: 알겠으ㅋㅋㅋㄱㄱ
P1 	: 근데 &name6&안옴ㅋㅋㅋ
P0 	: 아하
P0 	: 그럼 나 얼른 갈게!!
P1 	: &name1&
P1 	: 7.2일ㅡㅡ
P1 	: 그만
P1 	: ㅋㅋㅋㅋ
P0 	: {system:notice}
P1 	: 7.2일 12시!!!
P1 	: {emoji}
P1 	: {system:notice}
P0 	: {emoji}
P0 	: &name2&아 자는구낰!!!
P0 	: 잘자!!
P1 	: 아냑ㅋㄱㅋ
P1 	: 일으났징
P0 	: 아하!'ㅅ'
P1 	: ㅋㅋㅋㅋㅋ
P1 	: &name1& 우리 오늘 종강파티당ㅎㅎ
P1 	: {emoji}
P0 	: {emoji}
P0 	: {emoji}
P1 	: &name1&아&name1&아아아
P1 	: 일어났징{emoji:😊}
P0 	: 응{emoji:🤓}
P0 	: &name2&아 낼 머해??
P0 	: 순댓국 먹을래?
P1 	: 헐
P1 	: 완전죠아!!!
P1 	: 나 낼 6시출근이라 완전한가해!!!!
P1 	: {emoji}
P0 	: 헐 그럼 언제 볼래?? 한시 반?!
P1 	: 오 좋아!!
P1 	: 백미순대 앞 한시 반~
P1 	: {emoji}
P0 	: 으아...! 으아아!!! 으아아아아아아아아아ㅏ아아!!!! 으아아아아아아ㅏㅇ아ㅏ아아아아앙아아아ㅏ아아아아아악!!!! 으악!!!!! 으아아아아아아아아아아앙악!!!!!!!! 아악!!!! 아아아아아아ㅏ아아아아아!!! 아악!!!!!!!!!!!!!!!으으으으아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아아악!!!!!!!!!!!!!!!!!!!!!!!!으아아아아!!! 으아!!!!!!! 으아아아악!!! 악!!!! 아아아아아아아아아아아아아아아악!!!!!!!!!!!!!! 으으으으아아아아아아아ㅏ앙아아아아아아아아아아ㅏ아아아ㅏ아아아아아아아아아아아아아아앙아아아아아아아아!!!!!!!!!!!!!!!!!!!!!!!!!!으아악!!! 아악!!!!! 으으으아아아아악!!!!!!!!!!!!!!!!!!!!!!!!
P0 	: 맛있겠다
P1 	: 인정인정!!!
P1 	: {share:file}
P0 	: {emoji}
P1 	: &name1&!! 혹시 목욜말고 이번주 토욜점심 괜찮아?!!
P1 	: 목욜 일이 생겨서 안될것 같오ㅜㅜ
P0 	: 오
P0 	: 오키오키!!
P0 	: {system:notice}
P1 	: 죠아!!
P1 	: 토욜몇시!
P0 	: 흠
P0 	: 한 시 어때?!
P1 	: 죠아아악!!
P0 	: 히히
P1 	: {emoji}
P0 	: 아니지 &name2&아
P0 	: 이모티콘으로 때우지 말고
P0 	: 진짜 애교를 부려야지
P1 	: 아니 &name1&아 진짜  만나서 보여줄게
P1 	: ㅋㅋㅋㅋ
P1 	: 연습한다
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: &name1&...
P1 	: 나왔어?
P0 	: &name2&...
P0 	: 5분만!!
P1 	: ㅋㅋㅋㅋㅋㅋ
P1 	: 와
P1 	: 너무조아
P1 	: 앞머리감구간댜
P1 	: 개이득ㅎㅎㅎ
P0 	: 짐 나간드!!
P1 	: 웅!!
P0 	: &name2&아
P0 	: &name2&아
P1 	: 웅
P0 	: 내일도 점심 먹고 카공할래?!
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 웅
P0 	: 내일도 알바 여섯 시야?!
P1 	: 웅웅
P0 	: 오호
P1 	: 낼은 머먹징
P0 	: {emoji}
P1 	: 심각해
P0 	: 열두시 자담돈 어때 {emoji:≖}{emoji:‿}{emoji:≖}
P0 	: 빨리 먹고 빨리 공부하자
P1 	: 헐죠아
P0 	: 나 내일 한문학 해야 해 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: {emoji}
P1 	: 과제?
P0 	: 강의 들으면서 레포트도 작성해야 해
P0 	: 제일 빡세;;
P1 	: ㅜㅜ
P0 	: ㅠ.ㅠ
P0 	: 파이팅
P1 	: &name1&이ㅡ
P1 	: 빡공!
P0 	: &name2&이
P0 	: 느공!
P1 	: 응 아냐
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P1 	: 절대 모기한테 안물릴테야
P1 	: 모자꾸욱
P0 	: 저기...
P0 	: 있짆아
P1 	: 웅
P1 	: &name1&아
P1 	: 느공
P0 	: &name2&아?? 내가 열한시 반에 답장이 없으면 말이야... 전화를 한 번 해줄래? ㅎㅎ
P1 	: ㅋㅋㅋㄱ죠아
P0 	: 흐아앙
P0 	: {emoji}
P1 	: 오
P1 	: 오오
P1 	: 오오오
P1 	: 5555555555{emoji:😎}
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 아웃겨
P1 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 너무졸려근데
P0 	: 오늘은 아샷추야
P1 	: 야
P1 	: 너 왜 나따라해?
P1 	: 난
P1 	: 아샷샷추먹을테야
P1 	: 개피곤해ㅋㅋㅋㅋㅋㅋㅋ
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: &name2&아 오늘도... 오분만... ⭐️
P1 	: 와아아
P1 	: 오키
P1 	: ㅋㅋㅋㄱ
P0 	: {emoji}
P1 	: &name1&씨~~13000원 입금해떠여~~
P1 	: 금액확인부탁드려여!
P1 	: 눈풀리신것 같은데?? 열공하시고용{emoji:😎}
P1 	: {emoji}
P0 	: {share:photo}
P0 	: 나 눈 풀린 거 어케 알았어
P1 	: 와 잠이 확깨네., ..
P1 	: ㅋㅋㅋㅋㅋ
P1 	: &name1&아 항상 지켜보고있단댜
P0 	: ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
P0 	: 나 너무 좋아하지 말구 ... 응응
P1 	: &name1&아 진짜 확 집착해버리는수가 있어ㅎ
P1 	: 잘하쟈ㅎㅎㅎ
P1 	: &name1&아 신교수님 안뵈러가도 되겠다ㅋㅋㅋㅋ
P1 	: 아 근데 기한...18일까지자너ㅠㅜ
P0 	: 응응
